주제분류,문화시설명,주소,X좌표,Y좌표
박물관/기념관,서울대학교 치과대학 치의학 박물관,서울  종로구 연건동 110-749 ),37.5768763,126.9997812
공연장,금호아트홀,서울  종로구 신문로1가  새문안로 75 금호아시아나 1관 3층,37.5704344,126.9728844
공연장,단막극장,서울  종로구 동숭동 12-6 ),37.5832418,127.0044270
문화예술회관,나루아트센터,서울  광진구 자양동 227-344  ),37.5376439,127.0706037
공연장,대학로극장,서울  종로구 연건동 178-1 ),37.5765000,127.0025375
공연장,SJ비보이극장,서울  마포구 서교동  와우산로 121 삼진제약빌딩 지하1층 비보이즈극장,37.5535364,126.9268661
미술관,갤러리 원 (원화랑),서울  강남구 청담동 101-5 ),37.5275250,127.0458630
미술관,대림미술관,서울  종로구 통의동 35-1 ),37.5775335,126.9733591
미술관,아트센터 나비,서울  종로구 서린동  종로 26 SK 본사빌딩 4층,37.5698077,126.9804918
기타,꼬스트홀,서울  중구 명동2가 1-1 ),37.5632657,126.9867360
미술관,선갤러리,서울  종로구 인사동 184 5길 8 (인사동),37.5729269,126.9856937
미술관,성곡미술관,서울  종로구 신문로2가 1-101 ),37.5732338,126.9694964
박물관/기념관,한국영화박물관,서울  마포구 상암동 1602 ),37.5805910,126.8898501
박물관/기념관,쇳대박물관,서울  종로구 동숭동 187-8 ),37.5798205,127.0046195
박물관/기념관,세계장신구 박물관 (World Jewellery Museum),서울  종로구 화동 75-3 ),37.5809998,126.9818207
박물관/기념관,서울약령시한의약박물관,서울  동대문구 용두동 787 ),37.5777688,127.0377656
미술관,환기미술관,서울  종로구 부암동 210-8 ),37.5940981,126.9661218
박물관/기념관,별난물건박물관,서울  용산구 용산동1가 8 ),37.5373365,126.9784621
미술관,북촌미술관,서울  종로구 가회동 170-4  ),37.5802792,126.9847664
박물관/기념관,샬트르성바오로수녀회 역사박물관,서울  중구 명동2가 1-6 ),37.5624324,126.9880625
미술관,서울대학교 미술관,서울  관악구 신림동 56-1 ),37.4664469,126.9496874
박물관/기념관,연세대학교 중앙박물관,서울  서대문구 신촌동 134 ),37.5617989,126.9379423
박물관/기념관,옹기민속박물관,서울  도봉구 쌍문동 497-15 ),37.6543558,127.0131873
문화원,올림픽스포츠센터,서울  송파구 방이동 89-12 ),37.5153590,127.1333890
박물관/기념관,숙명여자대학교 정영양자수박물관,서울  용산구 효창동 52,37.5449219,126.9641116
박물관/기념관,백범기념관,서울  용산구 효창동 255 ),37.5442812,126.9592347
박물관/기념관,보나장신구 박물관,서울  종로구 관훈동 192-10 ),37.5735826,126.9845298
박물관/기념관,한국불교역사문화기념관,서울  종로구 견지동 45,37.5744580,126.9820647
박물관/기념관,상명대학교 박물관,서울  종로구 홍지동 110-743 ),37.6027666,126.9551533
문화원,용산문화원,서울  용산구 원효로4가 87-4 ),37.5334662,126.9522020
기타,롯데월드,서울  송파구 잠실동  올림픽로 240 호텔롯데 롯데월드,37.5110794,127.0981638
공연장,샤롯데씨어터,서울  송파구 잠실동 40-1 ),37.5105764,127.0998629
박물관/기념관,호림박물관,서울  관악구 신림동 1707 ),37.4809816,126.9182180
박물관/기념관,서대문형무소역사관,서울  서대문구,37.5742887,126.9562269
공연장,학전GREEN소극장,서울  종로구 동숭동 1-8 ),37.5839245,127.0030173
공연장,명보극장,서울  중구 초동 18-5 ),37.5646356,126.9932200
공연장,삼일로창고극장,서울시 중구 삼일대로9길 12,37.5634690,126.9879706
공연장,판타지움,서울  종로구 명륜2가 41-9 ),37.5833998,126.9998563
미술관,인사아트프라자갤러리,서울  종로구 관훈동 21 ),37.5738082,126.9856112
박물관/기념관,영인문학관,서울  종로구,37.6119654,126.9715875
공연장,하라스튜디오,서울특별시 금천구 가산디지털1로 181 가산w센터 B218호,37.4814249861909,126.880393604209
공연장,갈갈이홀,서울  종로구 동숭동 1-100 ),37.5810002,127.0035186
공연장,강남구민회관강당,서울  강남구 대치동 509-2 ),37.4938226,127.0642688
공연장,구로구민회관 대강당,서울  구로구 구로동 102 ),37.4971237,126.8897292
박물관/기념관,국민대학교 박물관,서울  성북구 정릉동  정릉로 77,37.6129080,126.9938822
공연장,금빛공원 야외공연장,서울  금천구 독산동 371-2 ),37.4700137,126.9073560
박물관/기념관,울트라 건축 박물관,서울  양천구 신정동  중앙로 256,37.5198157,126.8534090
박물관/기념관,의학박물관,서울  종로구 연건동 110-744 ),37.5768763,126.9997812
공연장,소월아트홀,서울  성동구 행당동 142-16 ),37.5593204,127.0360160
박물관/기념관,생명과학박물관,서울  양천구 목동 405-207,37.5239050,126.8719642
박물관/기념관,고려대학교 박물관,서울  성북구 안암동5가 1-2 ),37.5895165,127.0343531
문화예술회관,강서구민회관,서울  강서구 내발산동 19-1  ),37.5533732,126.8436044
공연장,두산아트센터 space111,서울  종로구 연지동 270 ),37.5719250,127.0008625
공연장,서울돈화문국악당,서울  종로구 와룡동 12-2,37.5772502822,126.9907306641
기타,아트숨비센터 ,서울특별시 은평구 은평로8길 9,37.599397087074,126.920720302106
공연장,강남씨어터,서울특별시 강남구 역삼로7길 16 3층,37.4953732068069,127.033283840382
기타,무빙아트미술교육원 ,경기도 부천시 도약로 83,37.5119041152704,126.758754273352
공연장,대안공간 ○:PEN,서울특별시 성북구 동소문로20가길 28,37.5927615964234,127.017905827343
기타,서울풍물시장 청춘일번가,서울특별시 동대문구 천호대로4길 21,37.5727131853349,127.025502937291
기타,잠실창작스튜디오,서울 송파구 올림픽로25 종합운동장 내,37.5164791342,127.0729995585
기타,서울무용센터,서울 서대문구 명지2길 14,37.5830598426,126.9278728999
기타,서울도시건축전시관,서울특별시 중구 세종대로 119,37.5668837502225,126.976702419575
미술관,슈페리어갤러리,서울특별시 강남구 테헤란로 528 슈페리어타워 지하1층,37.5080952698916,127.062000046367
박물관/기념관,서울상상나라,서울  광진구 능동로 216,37.550550,127.077569
기타,서울문화재단,서울시 동대문구 청계천로 517,37.5715090,127.0337136
기타,서울생활문화센터 낙원,서울특별시 종로구 삼일대로 428,37.5727635233966,126.987902476529
기타,플랫폼창동61,서울특별시 도봉구 마들로11길 74,37.6540775923559,127.048737337133
도서관,구로구립 꿈마을도서관,서울특별시 구로구 디지털로27다길 65,37.4871431613036,126.890154656237
기타,서울생활문화센터 체부,서울특별시 종로구 자하문로1나길 3-2,37.5767084987432,126.97148941423
미술관,종로구립 고희동미술관,서울특별시 종로구 창덕궁5길 40,37.5831328092664,126.988964342912
미술관,갤러리 구루지,서울특별시 구로구 가마산로25길 21,37.4971026873195,126.889549086694
기타,SPACE 1257,서울특별시 강남구 학동로 146 와일리 타워 1층,37.5125036615996,127.026928980849
박물관/기념관,세계골프역사박물관,서울특별시 강남구 테헤란로 528 슈페리어타워 지하2층,37.5080952698916,127.062000046367
미술관,경춘선숲길 갤러리,서울특별시 노원구 화랑로 608,37.6244923212463,127.093103140084
문화예술회관,평촌아트홀,경기도 안양시 동안구 평촌대로 76,37.3799805227776,126.964031773927
기타,청춘극장,서울특별시 중구 새문안로 22,37.5671292085624,126.968644839862
공연장,성수아트홀,서울  성동구 성수동1가   656-323,37.5454144938,127.0469742265
박물관/기념관,서울우리소리박물관,서울특별시 종로구 율곡로 96,37.577157928122,126.989622047178
공연장,오류아트홀,서울특별시 구로구 경인로20가길 38,37.4953581177106,126.846035797544
박물관/기념관,함석헌기념관,서울특별시 도봉구 도봉로123길 33-6,37.6529616157973,127.034796402967
기타,갤러리 히든플레이스,울특별시 서대문구 대현동 53-9,37.5584812115306,126.946249418096
기타,tbs(서울특별시미디어재단),서울특별시 마포구 매봉산로 31,37.5757269662412,126.889972593033
미술관,청화랑,서울특별시 강남구 삼성로147길 4,37.5227377435925,127.0476509664
기타,남산 소나무 힐링숲,서울 중구 장충동2가 산 14-21,37.5511808994054,126.996585980735
미술관,서울노인복지센터(탑골미술관),서울특별시 종로구 삼일대로 467,37.5759657913407,126.985853298403
기타,남산공원 호현당,서울 중구 회현동1가 산 1-44,37.5550484830696,126.98043243063
미술관,호리아트스페이스,서울특별시 강남구 압구정로80길 26 3층,37.5247990731669,127.044610517722
박물관/기념관,전태일기념관,서울특별시 종로구 청계천로 105,37.5684664512813,126.989300313392
미술관,동작아트갤러리,서울특별시 동작구 보라매로5길 28-1,37.4937925089905,126.923108368608
공연장,유니플렉스,서울특별시 종로구 대학로12길 64,37.5811975750507,127.00362019054
기타,강남시니어플라자,서울특별시 강남구 봉은사로 332,37.5097871620279,127.043218315638
문화원,동작문화원,서울특별시 동작구 장승배기로10길 42,37.5044455276,126.941088352368
공연장,충무아트센터,서울시 중구 퇴계로 387,127.0147825286629,37.566016563386825
도서관,국립중앙도서관 실감서재,서울특별시 서초구 반포대로 201,37.4974225959085,127.003227919207
도서관,구로기적의도서관,서울특별시 구로구 구로중앙로40길 24,37.5067351295793,126.877375885107
박물관/기념관,기생충박물관,서울특별시 강서구 화곡로 333,37.5536201368903,126.850750096253
기타,도봉구민청 1층 갤러리,서울특별시 도봉구 마들로 656,37.6687161285201,127.047131400119
도서관,어린이청소년 국학도서관,서울특별시 종로구 명륜길 26 와룡문화센터 5층,37.588685880434,126.995540232987
도서관,불암도서관,서울특별시 노원구 중계로8길 20,37.6453608485938,127.083218103465
공연장,아티스탄홀,서울특별시 종로구 대학로 132,37.5830954646593,127.00210331198
공연장,마루아트홀,서울특별시 종로구 대학로8가길 30,37.5822944732185,127.002523766192
기타,경의선 책거리,서울특별시 마포구 와우산로37길 35,37.5564449579661,126.929021141536
기타,서울시청 하늘광장 갤러리,서울특별시 중구 세종대로 110,37.5663174209601,126.977829174031
미술관,상계예술마당,서울특별시 노원구 상계로10길 41-7,37.6557775544452,127.068364829752
기타,생활문화지원센터(104예술창작소),서울특별시 노원구 중계로6나길 39 중계마을복지회관,37.6426824265339,127.087422603341
박물관/기념관,사육신역사관,서울특별시 동작구 노량진로 191,37.5134579901091,126.949411135441
기타,DDP(동대문디자인플라자),서울특별시 중구 을지로 281,37.5668131264,127.0096257245
기타,강남힐링센터(코엑스),서울특별시 강남구 테헤란로87길 46,37.51137783911759,127.0580407444569
미술관,중랑아트센터,서울 중랑구 상봉동 500 이노시티 C동 B2F,37.598101220303,127.090513674158
기타,서울대공원,경기 과천시 막계동 160-2,37.4364305503019,127.014098361931
공연장,국립극장,서울특별시 중구 장충단로 59,37.5519949082942,126.999267349473
박물관/기념관,청계천박물관 ,서울특별시 성동구 청계천로 530,37.5712661734969,127.03504316401
문화원,성북문화원,서울특별시 성북구 성북로4길 13-8 성북문화원,37.589692655287244,127.00572552659251 
기타,한국영상자료원,서울특별시 마포구 월드컵북로 400 한국영상자료원,37.5804510730532,126.88989352596
기타,맛동,서울특별시 은평구 녹번동 5-29,37.6094070491111,126.934953878791
기타,한양도성 유적전시관,서울 중구 회현동1가 100-267,37.553904433191235,126.98179078204588
미술관,스페이스 이수 ,서울특별시 서초구 반포동 사평대로 84 1층 ,126.99395097001525,37.498164367303815
미술관,ADM 갤러리,서울특별시 강남구 역삼로14길 20,37.493208661734,127.035638210136
기타,올리비아 박갤러리,서울특별시 강남구 도산대로81길 40,37.527016821141,127.046881347002
박물관/기념관,서울공예박물관,서울특별시 종로구 율곡로3길 4,37.5766481740232,126.983533363501
박물관/기념관,근현대사기념관 ,서울특별시 강북구 4.19로 114,37.6434410661945,127.002830628534
미술관,신한갤러리,서울특별시 강남구 역삼로 251,37.4986310664978,127.044022609937
기타,김중업 건축문화의집,서울 성북구 장위로21나길 11,127.044043,37.614973
기타,재단법인 동작문화재단,서울특별시 동작구 흑석로 93-1,37.5074908749187,126.959885366268
공연장,금나래아트홀,서울 금천구 시흥동 1030,37.45715584907164,126.89676291125964
기타,서울기록원,서울특별시 은평구 통일로62길 7,37.60753302960548,126.93486015241535
공연장,관악아트홀,서울 관악구 신림로 3길 35,37.475437,126.941541
기타,종로문화재단,서울특별시 종로구 새문안로3길 3,37.5706561909703,126.972394349258
기타,관악어린이창작놀이터,서울특별시 관악구 은천로10길 3,37.4858745672707,126.940827842801
공연장,크리에이터스 스페이스,서울특별시 동대문구 안암로 86-1,37.58348608726266,127.03050316419218
기타,관악문화재단,서울특별시 관악구 신림로3길 35,37.4675976516718,126.944870911674
기타,도봉문화재단,서울특별시 도봉구 노해로63길 43,37.6527100727313,127.043941727221
박물관/기념관,둘리뮤지엄,서울 도봉구 쌍문동 산 250,37.652173224507,127.024530151063
