,code,station,07-10 on avg,07-10 off avg,10-17 on avg,10-17 off avg,17-22 on avg,17-22 off avg,X,Y,07-10 totavg,10-17 totavg,17-22 totavg,commute,Total,com,coms,many75,trans
345,30345,여의나루,5931,35128,10152,15252,34336,15400,37.527098,126.932901,20529.5,12702.0,24868.0,45397.5,58099.5,0.7813750548627785,1,0,0
346,30346,여의도,10412,117848,22528,22454,78841,16991,37.521624,126.924191,64130.0,22491.0,47916.0,112046.0,134537.0,0.832826657350766,1,1,1
347,30347,여주,4319,3466,4080,3358,2875,4096,37.282701,127.628607,3892.5,3719.0,3485.5,7378.0,11097.0,0.6648643777597549,0,0,1
348,30348,역곡,99607,23942,35864,31432,27480,76057,37.485178,126.811502,61774.5,33648.0,51768.5,113543.0,147191.0,0.7713990665190127,1,1,1
349,30349,역삼,20801,232559,50933,60188,146279,36140,37.500622,127.036456,126680.0,55560.5,91209.5,217889.5,273450.0,0.7968166026695922,1,1,1
350,30350,역촌,13466,5078,5364,5167,3554,10953,37.606021,126.922744,9272.0,5265.5,7253.5,16525.5,21791.0,0.7583635445826259,1,0,1
351,30351,연수,10957,7085,6684,6338,6993,10357,37.417804,126.67894,9021.0,6511.0,8675.0,17696.0,24207.0,0.7310282149791383,0,0,1
352,30352,연신내,63167,15594,27665,22759,19798,48026,37.619001,126.921008,39380.5,25212.0,33912.0,73292.5,98504.5,0.7440523021790882,0,1,1
353,30353,염창,62912,13340,20219,15219,15214,45952,37.546936,126.874916,38126.0,17719.0,30583.0,68709.0,86428.0,0.7949854213912159,1,1,0
354,30354,영등포,43319,89929,57344,75926,106684,71297,37.515504,126.907628,66624.0,66635.0,88990.5,155614.5,222249.5,0.7001793029905579,0,1,0
355,30355,영등포구청,22774,39743,15680,14684,27869,19443,37.52497,126.895951,31258.5,15182.0,23656.0,54914.5,70096.5,0.7834128665482585,1,0,1
356,30356,영등포시장,18432,22965,12793,14356,18818,15437,37.522669,126.905139,20698.5,13574.5,17127.5,37826.0,51400.5,0.7359072382564372,0,0,1
357,30357,영종,7651,2678,4327,3333,2880,6890,37.511466,126.5237,5164.5,3830.0,4885.0,10049.5,13879.5,0.724053460139054,0,0,0
358,30358,영통,15025,15627,11640,11629,16472,17621,37.251568,127.071394,15326.0,11634.5,17046.5,32372.5,44007.0,0.735621605653646,0,0,1
359,30359,오금,15326,9661,6262,4820,6826,9521,37.502162,127.128111,12493.5,5541.0,8173.5,20667.0,26208.0,0.7885760073260073,1,0,0
360,30360,오류동,41561,9466,16777,13568,10971,29713,37.494526,126.845365,25513.5,15172.5,20342.0,45855.5,61028.0,0.7513846103427935,1,0,0
361,30361,오리,27926,21489,16691,12540,19164,18598,37.339824,127.108942,24707.5,14615.5,18881.0,43588.5,58204.0,0.7488918287402928,0,0,0
362,30362,오목교(목동운동장앞),43708,51039,28746,33273,45900,46252,37.524496,126.875181,47373.5,31009.5,46076.0,93449.5,124459.0,0.7508456600165516,1,1,1
363,30363,오빈,824,418,539,460,339,611,37.506062,127.473868,621.0,499.5,475.0,1096.0,1595.5,0.6869319962394234,0,0,1
364,30364,오산,18967,17758,15276,12598,17094,20228,37.145885,127.06672,18362.5,13937.0,18661.0,37023.5,50960.5,0.7265136723540782,0,0,1
365,30365,오산대,7436,5537,4807,3802,4835,6427,37.168953,127.063197,6486.5,4304.5,5631.0,12117.5,16422.0,0.7378821093654854,0,0,0
366,30366,오이도,24873,11983,12622,11603,13506,20111,37.362357,126.738714,18428.0,12112.5,16808.5,35236.5,47349.0,0.7441867832477983,0,0,1
367,30367,옥수,12421,5678,7004,6196,6291,11378,37.540685,127.017965,9049.5,6600.0,8834.5,17884.0,24484.0,0.7304362032347655,0,0,1
368,30368,온수(성공회대입구),30854,11240,11137,8467,8500,20825,37.492258,126.823388,21047.0,9802.0,14662.5,35709.5,45511.5,0.7846258637926677,1,0,0
369,30369,온양온천,8019,5897,8343,8111,4996,6716,36.780483,127.003249,6958.0,8227.0,5856.0,12814.0,21041.0,0.609001473314006,0,0,1
370,30370,올림픽공원(한국체대),11214,7739,7244,7689,9203,9809,37.516078,127.130848,9476.5,7466.5,9506.0,18982.5,26449.0,0.7177019925138947,0,0,1
371,30371,왕십리(성동구청),23299,15455,16225,16163,22281,27789,37.561533,127.037732,19377.0,16194.0,25035.0,44412.0,60606.0,0.7327987327987328,0,0,1
372,30372,외대앞,18901,10289,13477,11704,12052,17422,37.596073,127.063549,14595.0,12590.5,14737.0,29332.0,41922.5,0.6996720138350527,0,0,1
373,30373,용답,8514,2550,3882,3284,2642,6476,37.561904,127.050899,5532.0,3583.0,4559.0,10091.0,13674.0,0.737969869825947,0,0,1
374,30374,용두(동대문구청),5309,3965,3857,3710,3288,4507,37.574028,127.038091,4637.0,3783.5,3897.5,8534.5,12318.0,0.6928478649131352,0,0,1
375,30375,용마산(용마폭포공원),21306,6136,6890,6108,4696,14036,37.573647,127.086727,13721.0,6499.0,9366.0,23087.0,29586.0,0.7803352937200027,1,0,1
376,30376,용문,3534,2880,5785,5772,2737,3054,37.48223,127.594647,3207.0,5778.5,2895.5,6102.5,11881.0,0.5136352158909183,0,0,1
377,30377,용산,26276,101028,50464,61002,99693,47114,37.529849,126.964561,63652.0,55733.0,73403.5,137055.5,192788.5,0.7109111798680938,0,1,1
378,30378,우장산,46350,16751,21403,17364,13973,34553,37.548768,126.836318,31550.5,19383.5,24263.0,55813.5,75197.0,0.7422304081279838,0,0,0
379,30379,운길산,1375,1663,2066,2022,1454,920,37.554669,127.310115,1519.0,2044.0,1187.0,2706.0,4750.0,0.5696842105263158,0,0,1
380,30380,운서,14865,10296,9709,7221,9272,14984,37.492904,126.49379,12580.5,8465.0,12128.0,24708.5,33173.5,0.7448264427931933,0,0,0
381,30381,운정,20728,6501,7730,6047,5939,14784,37.725826,126.767257,13614.5,6888.5,10361.5,23976.0,30864.5,0.7768147872150853,1,0,0
382,30382,원당,38088,10012,16072,12889,10107,27418,37.653324,126.843041,24050.0,14480.5,18762.5,42812.5,57293.0,0.7472553366030754,0,0,0
383,30383,원덕,923,536,793,694,400,690,37.468672,127.547076,729.5,743.5,545.0,1274.5,2018.0,0.6315659068384539,0,0,1
384,30384,원인재,12157,5236,6262,5794,5351,10617,37.412603,126.687389,8696.5,6028.0,7984.0,16680.5,22708.5,0.7345487372569742,0,0,1
385,30385,원흥,31241,8950,12137,9497,9271,21716,37.650658,126.872642,20095.5,10817.0,15493.5,35589.0,46406.0,0.7669051415765202,1,0,0
386,30386,월계,18048,8324,10165,8035,6821,13222,37.633212,127.058831,13186.0,9100.0,10021.5,23207.5,32307.5,0.718331656736052,0,0,0
387,30387,월곡(동덕여대),35067,15595,15666,14090,14860,25964,37.601948,127.041518,25331.0,14878.0,20412.0,45743.0,60621.0,0.7545734976328335,1,0,1
388,30388,월곶,6988,2491,3470,3172,3248,5401,37.391769,126.742699,4739.5,3321.0,4324.5,9064.0,12385.0,0.7318530480419863,0,0,1
389,30389,월드컵경기장(성산),8196,8129,9762,12121,10463,9510,37.569532,126.899298,8162.5,10941.5,9986.5,18149.0,29090.5,0.623880648321617,0,0,0
390,30390,월롱,2103,8301,3100,2037,6413,2517,37.796188,126.792587,5202.0,2568.5,4465.0,9667.0,12235.5,0.7900780515712476,1,0,0
391,30391,을지로3가,5968,69076,17529,18790,48692,12952,37.566295,126.99191,37522.0,18159.5,30822.0,68344.0,86503.5,0.7900720780084043,1,1,1
392,30392,을지로4가,3582,35368,12523,13528,25633,5407,37.566941,126.998079,19475.0,13025.5,15520.0,34995.0,48020.5,0.7287512624816485,0,0,1
393,30393,을지로입구,12622,182785,47194,54524,137331,32183,37.566014,126.982618,97703.5,50859.0,84757.0,182460.5,233319.5,0.7820199340389465,1,1,1
394,30394,응봉,6108,1800,2617,2103,1857,3770,37.549946,127.034538,3954.0,2360.0,2813.5,6767.5,9127.5,0.7414407011777595,0,0,0
395,30395,응암,64861,12977,23192,19053,15410,47750,37.598605,126.915577,38919.0,21122.5,31580.0,70499.0,91621.5,0.7694591335003247,1,1,1
396,30396,의왕,23558,19583,10473,8368,14527,18102,37.320852,126.948217,21570.5,9420.5,16314.5,37885.0,47305.5,0.8008582511547283,1,0,0
397,30397,의정부,37190,27479,29563,32790,32916,40252,37.738415,127.045958,32334.5,31176.5,36584.0,68918.5,100095.0,0.6885308956491333,0,1,1
398,30398,이대,20016,29216,23859,26543,30529,23815,37.556733,126.946013,24616.0,25201.0,27172.0,51788.0,76989.0,0.6726675239319903,0,1,1
399,30399,이매,8068,6065,4995,4040,5202,6221,37.396104,127.12827,7066.5,4517.5,5711.5,12778.0,17295.5,0.7388048914457518,0,0,0
400,30400,이수,31411,27989,21070,20508,29178,32306,37.486263,126.981989,29700.0,20789.0,30742.0,60442.0,81231.0,0.7440755376641922,0,1,1
401,30401,이천,5682,5181,4084,3656,4155,5396,37.265579,127.44226,5431.5,3870.0,4775.5,10207.0,14077.0,0.7250834694892377,0,0,1
402,30402,이촌(국립중앙박물관),10916,12531,9492,8716,10776,9749,37.522272,126.974345,11723.5,9104.0,10262.5,21986.0,31090.0,0.7071727243486652,0,0,1
403,30403,이태원,12363,19069,14890,19138,27591,28568,37.534488,126.994302,15716.0,17014.0,28079.5,43795.5,60809.5,0.7202081911543426,0,0,0
404,30404,인덕원,62448,55658,29382,23407,40776,51417,37.401553,126.976715,59053.0,26394.5,46096.5,105149.5,131544.0,0.7993485069634495,1,1,0
405,30405,인천,3098,4343,4703,5338,4918,2787,37.476691,126.616936,3720.5,5020.5,3852.5,7573.0,12593.5,0.6013419621233176,0,0,1
406,30406,인천공항1터미널,10502,20633,14561,15817,17852,10576,37.44899,126.45811,15567.5,15189.0,14214.0,29781.5,44970.5,0.6622452496636684,0,0,1
407,30407,인천공항2터미널,4529,8717,4942,5586,8557,2894,37.48632,126.43932,6623.0,5264.0,5725.5,12348.5,17612.5,0.7011213626685593,0,0,1
408,30408,인천논현,11642,10489,8021,8309,9662,11763,37.400614,126.722478,11065.5,8165.0,10712.5,21778.0,29943.0,0.7273152322746552,0,0,1
409,30409,인하대,14563,7563,7880,6978,7581,11931,37.448493,126.649619,11063.0,7429.0,9756.0,20819.0,28248.0,0.7370079297649391,0,0,1
410,30410,일산,31661,9209,11712,9675,7799,23405,37.682077,126.769846,20435.0,10693.5,15602.0,36037.0,46730.5,0.7711665828527408,1,0,1
411,30411,일원,18944,22259,16586,13051,13189,13604,37.483681,127.08439,20601.5,14818.5,13396.5,33998.0,48816.5,0.6964448495897904,0,0,0
412,30412,임진강,5,41,59,71,79,15,37.88906,126.74746,23.0,65.0,47.0,70.0,135.0,0.5185185185185185,0,0,1
413,30413,잠실(송파구청),68786,87157,56434,65354,100475,79409,37.51395,127.102234,77971.5,60894.0,89942.0,167913.5,228807.5,0.7338636189810211,0,1,1
414,30414,잠실나루,37340,27880,22483,18693,20278,25797,37.520733,127.10379,32610.0,20588.0,23037.5,55647.5,76235.5,0.7299420873477579,0,1,1
415,30415,잠실새내,56354,23935,29560,30341,32196,52771,37.511687,127.086162,40144.5,29950.5,42483.5,82628.0,112578.5,0.7339589708514503,0,1,1
416,30416,잠원,15281,8205,8323,6819,7505,11222,37.512759,127.01122,11743.0,7571.0,9363.5,21106.5,28677.5,0.7359951181239648,0,0,1
417,30417,장승배기,32591,12514,13768,12317,11114,22972,37.504898,126.93915,22552.5,13042.5,17043.0,39595.5,52638.0,0.7522227288270831,1,0,1
418,30418,장암,10147,1684,2373,1441,2107,1874,37.700109,127.053196,5915.5,1907.0,1990.5,7906.0,9813.0,0.805665953327219,1,0,0
419,30419,장지,43313,34356,21412,22272,31968,31971,37.478703,127.126191,38834.5,21842.0,31969.5,70804.0,92646.0,0.7642423849923364,1,1,1
420,30420,장한평,49067,38376,21361,19458,29910,36190,37.56144,127.064623,43721.5,20409.5,33050.0,76771.5,97181.0,0.7899846677848551,1,1,1
421,30421,정릉,12862,4265,6955,5318,4645,9631,37.602798,127.01349,8563.5,6136.5,7138.0,15701.5,21838.0,0.7189989925817383,0,0,0
422,30422,정발산,8547,14649,12395,14255,16764,13057,37.659477,126.773359,11598.0,13325.0,14910.5,26508.5,39833.5,0.665482571202631,0,0,1
423,30423,정부과천청사,14767,35004,14266,11050,23740,13736,37.426513,126.98978,24885.5,12658.0,18738.0,43623.5,56281.5,0.7750948357808516,1,0,0
424,30424,정왕,13785,22771,11836,10368,16472,13982,37.351735,126.742989,18278.0,11102.0,15227.0,33505.0,44607.0,0.751115295805591,1,0,1
425,30425,정자,27365,43387,19775,19124,34880,31493,37.36706,127.108105,35376.0,19449.5,33186.5,68562.5,88012.0,0.7790130891242103,1,1,1
426,30426,제기동,24442,32638,39831,42310,25596,18770,37.578103,127.034893,28540.0,41070.5,22183.0,50723.0,91793.5,0.5525772522019533,0,1,1
427,30427,제물포,28764,18156,15388,11150,13643,21378,37.466769,126.656666,23460.0,13269.0,17510.5,40970.5,54239.5,0.7553627891112565,1,0,0
428,30428,종각,9014,152260,42035,47571,117238,28919,37.570161,126.982923,80637.0,44803.0,73078.5,153715.5,198518.5,0.7743132252157859,1,1,1
429,30429,종로3가,5139,40920,26872,36634,46489,16712,37.571607,126.991806,23029.5,31753.0,31600.5,54630.0,86383.0,0.6324161003901231,0,1,0
430,30430,종로5가,8034,69470,41981,46396,58971,17318,37.570926,127.001849,38752.0,44188.5,38144.5,76896.5,121085.0,0.6350621464260643,0,1,1
431,30431,종합운동장,13785,12386,9053,9444,12574,14912,37.510997,127.073642,13085.5,9248.5,13743.0,26828.5,36077.0,0.7436455359370235,0,0,1
432,30432,주안,51124,24923,29289,22102,29143,44152,37.464941,126.679923,38023.5,25695.5,36647.5,74671.0,100366.5,0.743983301201098,0,1,0
433,30433,주엽,22196,11764,14870,13822,10299,18907,37.670072,126.761334,16980.0,14346.0,14603.0,31583.0,45929.0,0.6876483267652246,0,0,1
434,30434,죽전,33571,20073,18827,21004,24195,33177,37.324753,127.107395,26822.0,19915.5,28686.0,55508.0,75423.5,0.7359509967052709,0,0,1
435,30435,중계,51963,17737,19884,14430,12715,32800,37.644583,127.064303,34850.0,17157.0,22757.5,57607.5,74764.5,0.770519431013382,1,0,0
436,30436,중곡,33783,12794,13607,10636,10435,21956,37.565923,127.08432,23288.5,12121.5,16195.5,39484.0,51605.5,0.7651122457877552,1,0,0
437,30437,중동,31272,9267,12319,10287,8751,22059,37.486562,126.764843,20269.5,11303.0,15405.0,35674.5,46977.5,0.7593954552711404,1,0,1
438,30438,중랑,18611,4728,7902,6767,5143,13912,37.594917,127.076116,11669.5,7334.5,9527.5,21197.0,28531.5,0.7429332492157791,0,0,1
439,30439,중앙,37168,23819,22940,23367,27398,41215,37.315941,126.838573,30493.5,23153.5,34306.5,64800.0,87953.5,0.7367529433166389,0,1,1
440,30440,중앙보훈병원,26120,12353,13263,9810,8254,15287,37.52693,127.1477,19236.5,11536.5,11770.5,31007.0,42543.5,0.7288304911443582,0,0,0
441,30441,중화,36699,13813,14565,12240,12518,26639,37.602545,127.079264,25256.0,13402.5,19578.5,44834.5,58237.0,0.7698628019987294,1,0,1
442,30442,증미,16081,16546,8673,7875,12277,12810,37.557402,126.861939,16313.5,8274.0,12543.5,28857.0,37131.0,0.777167326492688,1,0,1
443,30443,증산(명지대앞),36660,7772,13560,11341,9116,26520,37.583876,126.909645,22216.0,12450.5,17818.0,40034.0,52484.5,0.762777581952767,1,0,1
444,30444,지축,5530,1343,2084,1585,1245,3913,37.648048,126.913951,3436.5,1834.5,2579.0,6015.5,7850.0,0.7663057324840764,1,0,0
445,30445,지평,170,131,136,117,48,68,37.476444,127.629617,150.5,126.5,58.0,208.5,335.0,0.6223880597014926,0,0,1
446,30446,지행,18751,7930,9733,8364,8083,15638,37.892334,127.055716,13340.5,9048.5,11860.5,25201.0,34249.5,0.7358063621366735,0,0,1
447,30447,직산,1430,2119,1158,996,1535,1349,36.870593,127.143904,1774.5,1077.0,1442.0,3216.5,4293.5,0.7491557004774659,0,0,1
448,30448,진위,2427,5043,1842,1217,3999,1945,37.109447,127.062278,3735.0,1529.5,2972.0,6707.0,8236.5,0.8143021914648212,1,0,0
449,30449,창동,38198,14849,19502,18933,15739,33748,37.653166,127.047731,26523.5,19217.5,24743.5,51267.0,70484.5,0.7273514035000603,0,0,1
450,30450,창신,13007,4828,4406,3218,3345,6269,37.579661,127.015241,8917.5,3812.0,4807.0,13724.5,17536.5,0.7826248111082599,1,0,0
451,30451,천마산,5710,1546,2405,2046,1230,3791,37.658978,127.285379,3628.0,2225.5,2510.5,6138.5,8364.0,0.7339191774270684,0,0,1
452,30452,천안,8929,8636,11619,11330,10182,10180,36.810005,127.146826,8782.5,11474.5,10181.0,18963.5,30438.0,0.6230205663972666,0,0,1
453,30453,천왕,40540,8941,12388,9960,8265,25726,37.486637,126.838713,24740.5,11174.0,16995.5,41736.0,52910.0,0.7888111888111888,1,0,0
454,30454,천호(풍납토성),36421,26233,24802,26889,31189,41311,37.538397,127.123572,31327.0,25845.5,36250.0,67577.0,93422.5,0.7233482298161578,0,1,1
455,30455,철산,72692,23992,27383,25417,26638,59521,37.47605,126.867911,48342.0,26400.0,43079.5,91421.5,117821.5,0.7759322364763647,1,1,1
456,30456,청구,7713,11181,4987,4336,7547,6020,37.560245,127.013828,9447.0,4661.5,6783.5,16230.5,20892.0,0.776876316293318,1,0,1
457,30457,청담,12397,98726,21063,22314,56937,14955,37.519365,127.05335,55561.5,21688.5,35946.0,91507.5,113196.0,0.8083987066680801,1,1,1
458,30458,청라국제도시,19107,9576,6873,4668,8496,15014,37.555878,126.625327,14341.5,5770.5,11755.0,26096.5,31867.0,0.8189192581667556,1,0,0
459,30459,청량리(서울시립대입구),34342,25124,35122,37416,28632,32777,37.580178,127.046835,29733.0,36269.0,30704.5,60437.5,96706.5,0.6249579914483514,0,1,1
460,30460,청명,13828,5526,5131,4057,4913,9578,37.259489,127.078934,9677.0,4594.0,7245.5,16922.5,21516.5,0.7864894383380197,1,0,0
461,30461,청평,3733,2884,3724,3346,2353,3063,37.735488,127.42661,3308.5,3535.0,2708.0,6016.5,9551.5,0.6299010626603151,0,0,1
462,30462,초월,10080,3398,3550,2473,2869,6991,37.374419,127.299,6739.0,3011.5,4930.0,11669.0,14680.5,0.7948639351520724,1,0,0
463,30463,초지,11957,9118,5527,4770,6045,8987,37.320646,126.805913,10537.5,5148.5,7516.0,18053.5,23202.0,0.7781010257736402,1,0,1
464,30464,총신대입구(이수),47146,30748,28573,30078,30203,47563,37.486263,126.981989,38947.0,29325.5,38883.0,77830.0,107155.5,0.7263276266733859,0,1,1
465,30465,춘의,20177,31049,9314,7572,20075,14220,37.503663,126.787036,25613.0,8443.0,17147.5,42760.5,51203.5,0.8351089281006181,1,0,0
466,30466,춘천,1931,2626,3756,3272,2933,1998,37.885054,127.717023,2278.5,3514.0,2465.5,4744.0,8258.0,0.5744732380721724,0,0,1
467,30467,충무로,6399,55041,16132,18945,40526,11850,37.561243,126.99428,30720.0,17538.5,26188.0,56908.0,74446.5,0.7644147139220783,1,0,1
468,30468,충정로(경기대입구),11606,27203,9041,7908,16847,10105,37.559973,126.963672,19404.5,8474.5,13476.0,32880.5,41355.0,0.7950791923588442,1,0,1
469,30469,탄현,25381,6955,9443,7059,7074,20145,37.694023,126.761086,16168.0,8251.0,13609.5,29777.5,38028.5,0.7830311476918627,1,0,0
470,30470,태릉입구,18361,9618,9869,8722,9686,15696,37.617983,127.07512,13989.5,9295.5,12691.0,26680.5,35976.0,0.7416194129419613,0,0,1
471,30471,태평,46967,12366,18622,16770,13005,33173,37.440019,127.127709,29666.5,17696.0,23089.0,52755.5,70451.5,0.7488201102886383,0,0,1
472,30472,퇴계원,13555,3511,4562,3648,3336,8641,37.648311,127.143952,8533.0,4105.0,5988.5,14521.5,18626.5,0.779615064558559,1,0,0
473,30473,파주,2501,3570,2398,1400,2608,1321,37.815298,126.792783,3035.5,1899.0,1964.5,5000.0,6899.0,0.7247427163357009,0,0,0
474,30474,판교,3270,17406,3976,4896,13433,3393,37.394761,127.111217,10338.0,4436.0,8413.0,18751.0,23187.0,0.8086859015827834,1,0,0
475,30475,팔당,1303,2422,1787,2208,2255,1199,37.547371,127.243939,1862.5,1997.5,1727.0,3589.5,5587.0,0.6424735994272418,0,0,0
476,30476,평내호평,18628,6589,7871,6835,6138,14482,37.653225,127.244493,12608.5,7353.0,10310.0,22918.5,30271.5,0.7570982607403003,1,0,1
477,30477,평촌,41649,47425,18900,16222,32118,31137,37.394287,126.963883,44537.0,17561.0,31627.5,76164.5,93725.5,0.8126337016073534,1,1,1
478,30478,평택,22944,17947,20194,20251,22369,24942,36.990726,127.085159,20445.5,20222.5,23655.5,44101.0,64323.5,0.6856125677240822,0,0,1
479,30479,풍산,17191,5428,7250,5848,5667,12625,37.672346,126.786243,11309.5,6549.0,9146.0,20455.5,27004.5,0.7574848636338388,1,0,0
480,30480,하계,58357,19970,26048,20921,18743,40911,37.636352,127.06799,39163.5,23484.5,29827.0,68990.5,92475.0,0.7460448769937821,0,1,0
481,30481,하남풍산,10466,7738,4849,4816,6328,8154,37.55223,127.2038,9102.0,4832.5,7241.0,16343.0,21175.5,0.7717881514013837,1,0,1
482,30482,학동,9955,118401,20900,24153,72423,13190,37.514229,127.031656,64178.0,22526.5,42806.5,106984.5,129511.0,0.826064967454502,1,1,1
483,30483,학여울,3512,5480,3835,3761,4059,2930,37.496663,127.070594,4496.0,3798.0,3494.5,7990.5,11788.5,0.6778216058022649,0,0,1
484,30484,한강진,3855,25622,8112,14127,24037,11353,37.539631,127.001725,14738.5,11119.5,17695.0,32433.5,43553.0,0.7446903772415219,0,0,0
485,30485,한남,5240,11731,6049,5295,9291,5545,37.52943,127.009169,8485.5,5672.0,7418.0,15903.5,21575.5,0.7371092211072745,0,0,1
486,30486,한대앞,22383,11567,11737,10183,10937,19523,37.309689,126.85344,16975.0,10960.0,15230.0,32205.0,43165.0,0.7460905826479787,0,0,1
487,30487,한성대입구(삼선교),31801,23636,22070,19069,21918,26955,37.588458,127.006221,27718.5,20569.5,24436.5,52155.0,72724.5,0.7171585916713075,0,0,1
488,30488,한성백제,5608,3285,3242,2728,3642,4223,37.51664,127.11621,4446.5,2985.0,3932.5,8379.0,11364.0,0.7373284054910243,0,0,1
489,30489,한양대,6631,30386,12956,15453,20432,8379,37.555273,127.043655,18508.5,14204.5,14405.5,32914.0,47118.5,0.6985366681876546,0,0,1
490,30490,한티,19030,35990,18536,22041,31780,22711,37.496237,127.052873,27510.0,20288.5,27245.5,54755.5,75044.0,0.7296452747721337,0,0,1
491,30491,합정,30390,46467,26422,32971,52813,43687,37.549463,126.913739,38428.5,29696.5,48250.0,86678.5,116375.0,0.7448206229860366,0,1,0
492,30492,행당,31431,6750,10511,8334,7042,19132,37.557322,127.029476,19090.5,9422.5,13087.0,32177.5,41600.0,0.7734975961538462,1,0,0
493,30493,행신,28001,6942,9075,7507,7839,21096,37.612102,126.834146,17471.5,8291.0,14467.5,31939.0,40230.0,0.7939100173999503,1,0,1
494,30494,혜화,20769,82007,48173,62785,87327,47104,37.582336,127.001844,51388.0,55479.0,67215.5,118603.5,174082.5,0.681306277196157,0,1,0
495,30495,호구포,6086,12798,4323,3351,8398,5264,37.401637,126.708627,9442.0,3837.0,6831.0,16273.0,20110.0,0.8091994032819493,1,0,0
496,30496,홍대입구,23637,31305,27634,43199,56040,49194,37.557192,126.925381,27471.0,35416.5,52617.0,80088.0,115504.5,0.6933755827695025,0,1,0
497,30497,홍제,56615,18573,26778,21859,18700,41069,37.589066,126.943736,37594.0,24318.5,29884.5,67478.5,91797.0,0.7350839352048542,0,1,0
498,30498,화계,10851,3211,5166,4383,2818,7026,37.634802,127.017519,7031.0,4774.5,4922.0,11953.0,16727.5,0.7145718128829771,0,0,1
499,30499,화곡,107700,21905,36278,27668,25407,74800,37.541513,126.840461,64802.5,31973.0,50103.5,114906.0,146879.0,0.7823174177384106,1,1,0
500,30500,화랑대(서울여대입구),46641,9414,14656,9213,9388,24273,37.620064,127.084689,28027.5,11934.5,16830.5,44858.0,56792.5,0.7898578157327112,1,0,0
501,30501,화서,26849,7258,8989,7447,7166,20418,37.283862,126.989627,17053.5,8218.0,13792.0,30845.5,39063.5,0.7896245856106083,1,0,1
502,30502,화전,3462,4215,3216,2857,3516,2553,37.602888,126.868387,3838.5,3036.5,3034.5,6873.0,9909.5,0.6935768706796508,0,0,1
503,30503,화정,46724,20736,27022,25617,21369,42228,37.634592,126.83265,33730.0,26319.5,31798.5,65528.5,91848.0,0.7134450396306942,0,1,1
504,30504,회기,55331,38492,39953,32827,38368,50878,37.58946,127.057583,46911.5,36390.0,44623.0,91534.5,127924.5,0.7155353352954281,0,1,1
505,30505,회룡,42742,10009,18051,15949,9222,31395,37.724846,127.046895,26375.5,17000.0,20308.5,46684.0,63684.0,0.7330569687833679,0,0,1
506,30506,회현(남대문시장),8180,94383,43479,50474,67686,12694,37.558514,126.978246,51281.5,46976.5,40190.0,91471.5,138448.0,0.6606921010054316,0,1,1
507,30507,효창공원앞,11115,11623,6371,5605,8870,8140,37.539261,126.961351,11369.0,5988.0,8505.0,19874.0,25862.0,0.7684633825690201,1,0,1
508,30508,흑석(중앙대입구),16641,14265,13217,12056,13508,17214,37.50877,126.963708,15453.0,12636.5,15361.0,30814.0,43450.5,0.7091748081149815,0,0,1
